Datum,Warengruppe,Umsatz
2017-02-21,3,138.590826710886
2017-02-22,3,152.996937073898
2017-02-23,3,156.833364813942
2017-02-24,3,177.793414035996
2017-02-25,3,215.210454713992
2017-02-26,3,149.89323197486
2017-02-27,3,150.97121888469
2017-02-28,3,142.278226355354
2017-03-01,3,140.100110126723
2017-03-02,3,156.989698177961
2017-03-03,3,177.940589608
2017-03-04,3,211.130326367519
2017-03-05,3,149.466119470562
2017-03-06,3,155.238165028845
2017-03-07,3,113.504957823562
2017-03-08,3,129.372108684666
2017-03-09,3,137.834853876697
2017-03-10,3,196.924594080637
2017-03-11,3,233.782150288074
2017-03-12,3,149.700299310168
2017-03-13,3,165.369884427925
2017-03-14,3,175.664993556327
2017-03-15,3,186.069432449532
2017-03-16,3,163.305620547345
2017-03-17,3,228.407238232846
2017-03-18,3,272.873071495498
2017-03-19,3,177.867989939509
2017-03-20,3,164.170224906935
2017-03-21,3,169.471183138604
2017-03-22,3,145.15994192744
2017-03-23,3,146.539875891517
2017-03-24,3,210.784451155213
2017-03-25,3,254.098756043756
2017-03-26,3,187.044912681739
2017-03-27,3,183.529575195003
2017-03-28,3,206.95876949016
2017-03-29,3,312.839491390883
2017-03-31,3,392.402348381118
2017-04-01,3,271.670226368988
2017-04-02,3,246.785167257002
2017-04-03,3,190.030075062591
2017-04-04,3,210.689597922181
2017-04-05,3,171.311207841061
2017-04-06,3,159.511245908489
2017-04-07,3,204.986340866448
2017-04-08,3,228.200571036444
2017-04-09,3,173.354351710335
2017-04-10,3,144.19746548971
2017-04-11,3,141.718935133687
2017-04-12,3,158.419713724632
2017-04-13,3,169.786441740471
2017-04-14,3,218.229935907982
2017-04-15,3,218.980323120845
2017-04-16,3,170.970825266954
2017-04-17,3,136.386185878526
2017-04-18,3,145.779087773054
2017-04-19,3,144.383814691533
2017-04-20,3,167.652244973778
2017-04-21,3,218.803701214496
2017-04-22,3,262.369040295981
2017-04-23,3,160.394765877726
2017-04-24,3,145.453086740534
2017-04-25,3,147.947262443924
2017-04-26,3,167.316275325321
2017-04-27,3,147.856765671809
2017-04-28,3,211.579286663883
2017-04-29,3,255.235029474422
2017-04-30,3,163.802187146171
2017-05-02,3,186.571484389281
2017-05-03,3,158.755420105622
2017-05-04,3,156.832730411556
2017-05-05,3,210.444440467091
2017-05-06,3,244.171051002738
2017-05-07,3,198.349624001054
2017-05-08,3,193.160849035232
2017-05-09,3,208.247468994229
2017-05-10,3,301.359490708514
2017-05-11,3,303.7243712035
2017-05-12,3,364.96761335093
2017-05-13,3,337.087278153938
2017-05-14,3,167.890179049449
2017-05-15,3,181.745597453331
2017-05-16,3,169.664349709712
2017-05-17,3,186.929218445378
2017-05-18,3,175.460863407132
2017-05-19,3,273.198531994998
2017-05-20,3,368.91780188146
2017-05-22,3,238.589559694735
2017-05-23,3,225.991971479258
2017-05-24,3,273.305457022036
2017-05-25,3,295.474741785174
2017-05-26,3,355.008640055474
2017-05-27,3,355.348124105573
2017-05-28,3,193.863995132511
2017-05-29,3,220.536097221159
2017-05-30,3,205.474295088493
2017-05-31,3,229.693449705495
2017-06-01,3,260.059655336695
2017-06-02,3,338.012993909189
2017-06-03,3,328.191275844151
2017-06-04,3,197.879201111362
2017-06-05,3,187.057664228751
2017-06-06,3,192.841726608145
2017-06-07,3,216.787637721185
2017-06-08,3,209.038825062478
2017-06-09,3,283.690214092596
2017-06-10,3,295.456043806919
2017-06-11,3,217.226085803178
2017-06-12,3,173.489483875687
2017-06-13,3,177.778301688646
2017-06-14,3,168.102401877824
2017-06-15,3,210.42620971373
2017-06-16,3,310.189318340107
2017-06-17,3,343.251682541648
2017-06-18,3,238.76021084444
2017-06-19,3,231.221145580076
2017-06-20,3,232.823439947819
2017-06-21,3,226.170283091389
2017-06-22,3,293.493736319247
2017-06-23,3,401.162997546957
2017-06-24,3,355.301102519881
2017-06-25,3,191.525498088665
2017-06-26,3,243.52796569155
2017-06-27,3,240.583265376108
2017-06-28,3,213.885386214132
2017-06-29,3,235.954182806763
2017-06-30,3,294.423911050917
2017-07-01,3,294.226088841974
2017-07-02,3,250.329781800612
2017-07-03,3,214.128763375891
2017-07-04,3,254.852819115103
2017-07-05,3,268.725982400303
2017-07-06,3,267.555402586433
2017-07-07,3,327.082467500566
2017-07-08,3,359.352859225232
2017-07-09,3,311.181079466039
2017-07-10,3,287.277638936192
2017-07-11,3,271.446405877047
2017-07-12,3,303.885612621089
2017-07-13,3,327.570257632571
2017-07-14,3,421.756196598053
2017-07-15,3,455.184798204521
2017-07-16,3,320.69365972699
2017-07-17,3,379.617816764321
2017-07-18,3,364.967519014963
2017-07-19,3,380.880568418573
2017-07-20,3,367.001797066378
2017-07-21,3,443.788985017226
2017-07-22,3,507.362043817037
2017-07-23,3,362.497943212149
2017-07-24,3,383.177119251586
2017-07-25,3,377.453398308199
2017-07-26,3,380.02213259458
2017-07-27,3,380.770014220388
2017-07-28,3,423.073915440547
2017-07-29,3,469.513484558119
2017-07-30,3,385.414833712327
2017-07-31,3,353.288811036635
2017-08-01,3,369.873272196394
2017-08-02,3,391.959742350943
2017-08-03,3,378.693973001008
2017-08-04,3,506.270365352739
2017-08-05,3,397.85322246022
2017-08-06,3,341.253404965882
2017-08-07,3,342.133600665217
2017-08-08,3,349.631595755852
2017-08-09,3,344.347432546189
2017-08-10,3,379.218547082864
2017-08-11,3,375.041593146789
2017-08-12,3,429.886837751496
2017-08-13,3,350.072949842151
2017-08-14,3,365.652770799174
2017-08-15,3,358.807914297486
2017-08-16,3,376.691391147244
2017-08-17,3,388.908184008987
2017-08-18,3,453.592193643119
2017-08-19,3,437.952028271455
2017-08-20,3,294.882433040661
2017-08-21,3,275.668772733662
2017-08-22,3,312.884724584718
2017-08-23,3,285.283045766306
2017-08-24,3,245.860509931675
2017-08-25,3,388.360930877308
2017-08-26,3,389.961326104826
2017-08-27,3,236.654719721489
2017-08-28,3,228.550760696517
2017-08-29,3,240.420431903272
2017-08-30,3,227.213524033744
2017-08-31,3,215.016669564099
2017-09-01,3,313.464597663583
2017-09-02,3,358.42990129412
2017-09-03,3,217.853320015441
2017-09-04,3,237.614189470548
2017-09-05,3,219.186756192777
2017-09-06,3,229.851593097187
2017-09-07,3,204.91411407202
2017-09-08,3,288.900804640109
2017-09-09,3,303.838730044301
2017-09-10,3,200.382983779448
2017-09-11,3,202.39810490495
2017-09-12,3,196.951794188971
2017-09-13,3,177.862301439345
2017-09-14,3,206.09961570992
2017-09-15,3,312.346891061058
2017-09-16,3,328.066404417657
2017-09-17,3,205.457656185427
2017-09-18,3,219.259517782251
2017-09-19,3,206.820810964282
2017-09-20,3,181.488858889639
2017-09-21,3,201.104178396751
2017-09-22,3,286.716133577316
2017-09-23,3,220.908698455527
2017-09-24,3,176.628266665141
2017-09-25,3,185.682645366386
2017-09-26,3,177.196269916318
2017-09-27,3,183.445821793076
2017-09-28,3,205.403687307918
2017-09-29,3,245.646585203805
2017-09-30,3,284.969224636459
2017-10-01,3,227.367404353077
2017-10-02,3,250.902008675505
2017-10-03,3,295.088830887473
2017-10-04,3,236.900612328734
2017-10-05,3,212.021301909358
2017-10-06,3,257.01734375184
2017-10-07,3,287.328606139269
2017-10-08,3,243.66371761091
2017-10-09,3,241.096640863962
2017-10-10,3,241.675665275265
2017-10-11,3,241.747879786454
2017-10-12,3,263.183663801725
2017-10-13,3,291.109074621058
2017-10-14,3,353.090754700474
2017-10-15,3,227.669371943146
2017-10-16,3,234.616753544553
2017-10-17,3,242.162022941556
2017-10-18,3,199.605146564802
2017-10-19,3,213.140713322772
2017-10-20,3,275.655355821264
2017-10-21,3,256.673341934314
2017-10-22,3,172.18635522944
2017-10-23,3,174.350512505128
2017-10-24,3,153.150142917288
2017-10-25,3,152.811028577262
2017-10-26,3,171.439607661041
2017-10-27,3,216.530599658041
2017-10-28,3,295.589574005903
2017-10-29,3,153.406760761599
2017-10-30,3,191.997269073552
2017-11-01,3,167.423181247131
2017-11-02,3,177.339954292779
2017-11-03,3,240.789886922038
2017-11-04,3,273.022480492416
2017-11-05,3,164.77373657838
2017-11-06,3,141.091639000914
2017-11-07,3,169.127576037888
2017-11-08,3,157.379005552468
2017-11-09,3,159.341677249298
2017-11-10,3,217.155570117393
2017-11-11,3,255.142669230349
2017-11-12,3,158.265231291304
2017-11-13,3,149.347322647801
2017-11-14,3,161.08536387152
2017-11-15,3,170.208830203032
2017-11-16,3,158.078094279827
2017-11-17,3,193.915746992172
2017-11-18,3,283.631554967407
2017-11-19,3,122.320457768789
2017-11-20,3,167.086615010994
2017-11-21,3,129.992817333736
2017-11-22,3,147.782279584081
2017-11-23,3,162.258985788179
2017-11-24,3,247.231267227273
2017-11-25,3,293.730075635072
2017-11-26,3,144.255058292486
2017-11-27,3,164.483919307528
2017-11-28,3,160.063884533943
2017-11-29,3,158.737342702053
2017-11-30,3,168.081995005951
2017-12-01,3,210.141123306004
2017-12-02,3,281.695174838575
2017-12-03,3,153.961621325284
2017-12-04,3,134.536588942528
2017-12-05,3,164.726819733284
2017-12-06,3,148.78911586843
2017-12-07,3,155.521083184179
2017-12-08,3,189.495345277423
2017-12-09,3,243.307146108015
2017-12-10,3,150.275775279668
2017-12-11,3,123.114057303272
2017-12-12,3,156.579990208371
2017-12-13,3,158.171390212335
2017-12-14,3,153.782818347673
2017-12-15,3,144.628583984487
2017-12-16,3,268.21510370995
2017-12-17,3,131.953389910694
2017-12-18,3,149.286472084808
2017-12-19,3,138.885360462732
2017-12-20,3,156.91464202789
2017-12-21,3,189.423616729132
2017-12-22,3,208.172972458642
2017-12-23,3,262.440520071262
2017-12-24,3,216.864931745209
2017-12-27,3,232.177518778327
2017-12-28,3,240.052554165036
2017-12-29,3,259.358569297352
2017-12-30,3,272.987184828586
2017-12-31,3,293.121051978966
2018-01-02,3,216.49004891478
2018-01-03,3,208.67910641525
2018-01-04,3,181.999175515244
2018-01-05,3,228.346747681281
2018-01-06,3,241.629505222938
2018-01-07,3,154.062794243241
2018-01-08,3,136.516077849406
2018-01-09,3,153.879814988855
2018-01-10,3,167.128452600826
2018-01-11,3,148.167532156114
2018-01-12,3,163.741511535388
2018-01-13,3,223.888456370495
2018-01-14,3,167.445659550527
2018-01-15,3,142.917415547985
2018-01-16,3,148.517542275974
2018-01-17,3,136.907251030963
2018-01-18,3,180.426187977097
2018-01-19,3,209.438016522246
2018-01-20,3,267.788083475507
2018-01-21,3,166.209159864439
2018-01-22,3,160.008002329767
2018-01-23,3,142.11660854105
2018-01-24,3,155.642557760202
2018-01-25,3,148.442067698465
2018-01-26,3,230.246962444607
2018-01-27,3,270.68049232628
2018-01-28,3,134.026108373835
2018-01-29,3,151.606783473927
2018-01-30,3,131.34576015849
2018-01-31,3,162.009875944539
2018-02-01,3,184.057017228909
2018-02-02,3,200.937068849537
2018-02-03,3,296.329331518124
2018-02-04,3,155.79950220683
2018-02-05,3,168.764232077412
2018-02-06,3,173.748685004351
2018-02-07,3,175.837279069327
2018-02-08,3,150.596519030201
2018-02-09,3,215.562545117289
2018-02-10,3,285.184729584532
2018-02-11,3,161.970370996854
2018-02-12,3,183.812214437245
2018-02-13,3,133.21792858854
2018-02-14,3,189.87065426485
2018-02-15,3,167.109852693123
2018-02-16,3,242.815798152173
2018-02-17,3,283.34783516181
2018-02-18,3,140.748370208489
2018-02-19,3,129.697930126297
2018-02-20,3,163.265820542378
2018-02-21,3,185.181538106318
2018-02-22,3,177.410639271756
2018-02-23,3,263.780512539177
2018-02-24,3,343.937189272291
2018-02-25,3,141.791065504704
2018-02-26,3,187.085857464511
2018-02-27,3,166.606741225446
2018-02-28,3,154.060230731962
2018-03-01,3,185.121518337129
2018-03-02,3,238.607437607266
2018-03-03,3,340.201776159808
2018-03-04,3,180.659287507091
2018-03-05,3,171.423454074505
2018-03-06,3,171.735450203259
2018-03-07,3,165.961234370107
2018-03-08,3,173.99534410633
2018-03-09,3,250.440177172021
2018-03-10,3,376.975989370554
2018-03-11,3,186.160242072623
2018-03-12,3,158.886235355808
2018-03-13,3,159.517788699486
2018-03-14,3,161.490671669848
2018-03-15,3,173.041529733399
2018-03-16,3,262.1591489995
2018-03-17,3,330.909617542166
2018-03-18,3,176.829806957454
2018-03-19,3,184.296231540903
2018-03-21,3,174.291583555731
2018-03-22,3,163.692899448745
2018-03-23,3,316.063238708629
2018-03-24,3,430.481820344021
2018-03-25,3,188.55395057996
2018-03-26,3,179.141241163358
2018-03-27,3,179.242024709275
2018-03-28,3,189.068275362776
2018-03-29,3,213.883011547192
2018-03-30,3,308.307298854051
2018-03-31,3,381.837852463269
2018-04-01,3,172.814950918325
2018-04-02,3,191.9852948638
2018-04-04,3,185.849143104483
2018-04-05,3,139.142669371576
2018-04-06,3,236.983351156382
2018-04-07,3,313.011504991544
2018-04-08,3,188.857316790739
2018-04-09,3,191.429500367505
2018-04-10,3,186.211602446629
2018-04-11,3,197.506266318824
2018-04-12,3,175.737972873779
2018-04-13,3,187.902797100272
2018-04-14,3,294.448810812818
2018-04-15,3,169.321284844501
2018-04-16,3,202.541199627172
2018-04-17,3,226.378842894609
2018-04-18,3,252.63140015404
2018-04-20,3,344.497838546415
2018-04-21,3,384.755752069156
2018-04-22,3,397.06307237745
2018-04-23,3,273.108043963089
2018-04-24,3,272.548588415799
2018-04-25,3,271.127842681944
2018-04-26,3,265.22016486816
2018-04-27,3,333.454321763416
2018-04-28,3,306.509600843612
2018-04-29,3,210.501721561565
2018-04-30,3,227.781981549965
2018-05-02,3,205.436236628208
2018-05-03,3,218.267025342013
2018-05-04,3,266.51872275836
2018-05-05,3,271.60069449096
2018-05-06,3,181.966785166193
2018-05-07,3,164.150806615234
2018-05-08,3,175.256671128489
2018-05-09,3,164.623903134032
2018-05-10,3,183.775428768941
2018-05-11,3,282.670746471464
2018-05-12,3,257.481959742959
2018-05-13,3,173.511070582885
2018-05-14,3,202.514649922694
2018-05-15,3,209.007927978661
2018-05-16,3,218.261560577555
2018-05-17,3,204.170548729178
2018-05-18,3,324.114190436439
2018-05-19,3,238.563476572023
2018-05-20,3,185.082507714278
2018-05-21,3,192.272839467532
2018-05-22,3,168.986498015842
2018-05-23,3,191.546717846634
2018-05-24,3,205.218259459115
2018-05-25,3,326.385807888808
2018-05-26,3,281.172953644042
2018-05-27,3,190.984390655235
2018-05-28,3,191.298996554648
2018-05-29,3,226.973422584584
2018-05-30,3,328.894348209841
2018-05-31,3,271.158659818615
2012-07-01,4,70.2312872540998
2012-07-02,4,83.4356753198986
2012-07-03,4,75.2688956486918
2012-07-04,4,84.2518220766779
2012-07-05,4,102.129855513603
2012-07-06,4,84.7599719891294
2012-07-07,4,136.351501244874
2012-07-08,4,73.4763326648245
2012-07-09,4,88.8140851018778
2012-07-10,4,76.2299133550629
2012-07-11,4,77.292131381051
2012-07-13,4,62.6411518364261
2012-07-14,4,103.805337898687
2012-07-15,4,99.7451766536507
2012-07-16,4,90.7176121750817
2012-07-18,4,83.8882556752755
2012-07-19,4,77.818726312363
2012-07-20,4,84.2482327331775
2012-07-21,4,91.5581097093901
2012-07-22,4,106.026938878767
2012-07-23,4,78.4699887521673
2012-07-24,4,103.665444601172
2012-07-25,4,57.9383574624365
2012-07-26,4,67.9313331736497
2012-08-01,4,73.1051481349458
2012-08-02,4,67.3705036446856
2012-08-03,4,59.3005554628424
2012-08-04,4,76.24439953189
2012-08-06,4,66.4279225952276
2012-08-07,4,77.6798082267595
2012-08-08,4,113.323291759163
2012-08-09,4,92.3950929630848
2012-08-10,4,82.5848083314974
2012-08-11,4,66.2981764435526
2012-08-12,4,132.972626488841
2012-08-13,4,105.97610812186
2012-08-14,4,121.582875252346
2012-08-15,4,55.6303136477881
2012-08-16,4,90.8723366193275
2012-08-17,4,106.032606087689
2012-08-18,4,162.36029395889
2012-08-19,4,98.6893069764939
2012-08-20,4,93.8217429990549
2012-08-21,4,59.8594750555696
2012-08-22,4,109.226503842999
2012-08-23,4,113.840360190177
2012-08-24,4,138.251579882376
2012-08-25,4,153.479741196518
2012-08-26,4,118.034716385976
2012-08-27,4,95.8566434239962
2012-08-28,4,108.64504134186
2012-08-29,4,79.6720350535597
2012-08-30,4,81.0077284838279
2012-08-31,4,73.199372617839
2012-09-01,4,138.310580306793
2012-09-02,4,118.274000981575
2012-09-03,4,75.5308269054642
2012-09-04,4,93.1410783132967
2012-09-05,4,69.936359766614
2012-09-06,4,85.8259131099886
2012-09-07,4,98.5153763972284
2012-09-08,4,162.597841973941
2012-09-09,4,81.1878816802477
2012-09-10,4,91.9200230067746
2012-09-11,4,88.1482578661924
2012-09-12,4,96.4752820201024
2012-09-13,4,76.520256226309
2012-09-14,4,79.8071879196959
2012-09-15,4,193.611046876467
2012-09-16,4,76.292810401341
2012-09-17,4,97.1373848270795
2012-09-18,4,86.073740438179
2012-09-19,4,63.5423150200587
2012-09-20,4,109.144838287798
2012-09-21,4,80.8241855999813
2012-09-22,4,167.6852819731
2012-09-23,4,81.2261753259873
2012-09-24,4,78.2067060534245
2012-09-25,4,92.9535430745372
2012-09-26,4,93.002908416102
2012-09-27,4,90.8029935151903
2012-09-28,4,109.53465693268
2012-09-29,4,172.184119198846
2012-09-30,4,86.3165354147703
2012-10-01,4,99.3920378953613
2012-10-02,4,98.3262595811509
2012-10-03,4,181.000166092417
2012-10-04,4,83.2734249783086
2012-10-05,4,84.7505132436516
2012-10-06,4,144.580470745363
2012-10-07,4,85.2004238029808
2012-10-08,4,64.229314886411
2012-10-09,4,112.659629417811
2012-10-10,4,97.7924528444656
2012-10-11,4,81.5062691755176
2012-10-12,4,92.1774653677759
2012-10-13,4,156.719554155118
2012-10-14,4,73.0961063770718
2012-10-15,4,71.8537362312452
2012-10-16,4,96.8371658467385
2012-10-17,4,85.7920566894868
2012-10-18,4,65.3292827263435
2012-10-19,4,68.9523020057235
2012-10-20,4,135.943553401735
2012-10-21,4,82.4782038156648
2012-10-22,4,108.253601949999
2012-10-23,4,119.275517226789
2012-10-24,4,104.493375521809
2012-10-25,4,74.4505100640665
2012-10-26,4,92.3161395404015
2012-10-27,4,181.616568013007
2012-10-28,4,81.9862751959708
2012-10-29,4,87.1107774245656
2012-10-30,4,65.4250866933359
2012-10-31,4,81.5112724656916
2012-11-01,4,85.1324661026243
2012-11-02,4,67.4511634072861
2012-11-03,4,136.429786877557
2012-11-05,4,80.6107364456509
2012-11-06,4,65.0420936990684
2012-11-07,4,83.5329068583412
2012-11-08,4,108.986889752312
2012-11-09,4,72.3595241192441
2012-11-10,4,180.242445592297
2012-11-11,4,76.8845076049255
2012-11-12,4,71.5354468620679
2012-11-13,4,84.8346960960496
2012-11-14,4,67.2684555774069
2012-11-15,4,71.2187352760336
2012-11-16,4,71.8618160636094
2012-11-17,4,189.408237638859
2012-11-18,4,54.2942103084437
2012-11-19,4,62.9392653343011
2012-11-20,4,89.8423039323511
2012-11-21,4,77.4717136266062
2012-11-22,4,84.7881078605994
2012-11-23,4,98.3604958312395
2012-11-24,4,175.022142792441
2012-11-25,4,109.550733961259
2012-11-26,4,80.4797505810687
2012-11-27,4,85.112681815733
2012-11-28,4,115.036144324817
2012-11-29,4,93.6189466670311
2012-12-01,4,142.769996297726
2012-12-02,4,93.5865752472024
2012-12-03,4,57.3700332855099
2012-12-04,4,52.4681680280084
2012-12-05,4,63.5521799798327
2012-12-06,4,78.4662261191109
2012-12-07,4,78.0055972248552
2012-12-08,4,109.271502526715
2012-12-09,4,77.3828279230145
2012-12-10,4,75.2280861996829
2012-12-11,4,64.8495117653155
2012-12-12,4,69.4539828988138
2012-12-15,4,134.923739377181
2012-12-16,4,72.5290223865212
2012-12-17,4,89.8686004142911
2012-12-18,4,108.023733322559
2012-12-19,4,98.6866087573663
2012-12-20,4,63.7762816713799
2012-12-21,4,59.0619776339697
2012-12-22,4,146.588069189537
2012-12-23,4,63.185671002165
2012-12-29,4,177.889054404295
2013-01-02,4,91.8316572733478
2013-01-03,4,114.800404917026
2013-01-04,4,133.774361578233
2013-01-05,4,116.660813536835
2013-01-06,4,122.076540211197
2013-01-07,4,75.8666638891947
2013-01-08,4,69.9784621983679
2013-01-09,4,81.8641672381822
2013-01-10,4,73.6707268358537
2013-01-11,4,80.3342582748681
2013-01-12,4,192.507004855303
2013-01-13,4,73.5463060813435
2013-01-14,4,104.509389408414
2013-01-15,4,71.351614118986
2013-01-16,4,76.1085991951213
2013-01-17,4,86.5752135655816
2013-01-18,4,108.366627265625
2013-01-19,4,201.69361335106
2013-01-20,4,64.8344053128867
2013-01-21,4,102.172096101516
2013-01-22,4,99.6769607131448
2013-01-23,4,100.48583742281
2013-01-24,4,84.9518876604062
2013-01-25,4,97.6048307771352
2013-01-26,4,224.509578786575
2013-01-27,4,68.9879881963624
2013-01-28,4,103.466871016806
2013-01-29,4,87.5009521622185
2013-01-30,4,83.9775345948045
2013-01-31,4,91.9322635662614
2013-02-01,4,102.166121302424
2013-02-02,4,244.129720366758
2013-02-03,4,145.124238458342
2013-02-04,4,143.608973437364
2013-02-05,4,145.856016308404
2013-02-06,4,166.59478400893
2013-02-07,4,129.6555954221
2013-02-08,4,178.451790481739
2013-02-09,4,346.458362931109
2013-02-10,4,113.280755850598
2013-02-11,4,156.733912731753
2013-02-12,4,104.238495697145
2013-02-13,4,182.718883691697
2013-02-14,4,199.336251401203
2013-02-15,4,224.145336969965
2013-02-16,4,284.29651981409
2013-02-17,4,147.270670999003
2013-02-18,4,114.882381266416
2013-02-19,4,87.6582120133471
2013-02-20,4,121.167834083216
2013-02-21,4,141.951976781158
2013-02-22,4,138.92547832196
2013-02-23,4,422.403782177264
2013-02-24,4,71.0852780814117
2013-02-25,4,88.26103945778
2013-02-26,4,119.755625722886
2013-02-27,4,68.8332554193735
2013-02-28,4,91.1024935468285
2013-03-01,4,103.565812549131
2013-03-02,4,125.566711753186
2013-03-03,4,80.7108158168744
2013-03-04,4,103.66326165769
2013-03-05,4,94.3440424258955
2013-03-06,4,109.903929738773
2013-03-07,4,121.759943040369
2013-03-08,4,119.484948459876
2013-03-09,4,217.947533793694
2013-03-10,4,75.5766601109421
2013-03-11,4,106.856133215168
2013-03-12,4,90.7447680611475
2013-03-13,4,73.8858142295477
2013-03-14,4,91.9614966459376
2013-03-15,4,100.978728184674
2013-03-16,4,129.863121724256
2013-03-17,4,81.4733207611719
2013-03-18,4,66.0083215790905
2013-03-19,4,78.2007453276294
2013-03-20,4,87.7200981722268
2013-03-21,4,89.9428761733436
2013-03-22,4,93.349575033647
2013-03-23,4,148.046776973792
2013-03-24,4,84.9696041682884
2013-03-25,4,56.9789232894872
2013-03-26,4,66.5956887178274
2013-03-27,4,100.474977972927
2013-03-28,4,75.4094370094225
2013-03-29,4,106.622887791621
2013-03-30,4,136.646453702048
2013-03-31,4,67.8829385689805
2013-04-01,4,73.9815390166875
2013-04-02,4,57.3876945711927
2013-04-03,4,71.416861570702
2013-04-04,4,87.0540833272821
2013-04-05,4,77.7123731255383
2013-04-06,4,151.015784148541
2013-04-07,4,96.2025982939616
2013-04-08,4,80.3046149580983
2013-04-09,4,101.897375487887
2013-04-10,4,96.3107543370577
2013-04-11,4,63.0710724588032
2013-04-12,4,74.199402812503
2013-04-13,4,156.538178301847
2013-04-14,4,69.2405196356778
2013-04-15,4,79.4074194988269
2013-04-16,4,98.2361243091479
2013-04-17,4,92.577108190035
2013-04-20,4,195.795861782794
2013-04-21,4,107.018685043026
2013-04-23,4,101.785301959705
2013-04-24,4,82.9009887140463
2013-04-25,4,56.9276357378448
2013-04-26,4,90.6493431758564
2013-04-27,4,111.324337313885
2013-04-28,4,95.5760159313072
2013-04-29,4,87.7994230603709
2013-04-30,4,74.3555503145497
2013-05-02,4,76.6182637468727
2013-05-05,4,287.01791054163
2013-05-06,4,92.02976177099
2013-05-07,4,89.5121625782581
2013-05-08,4,91.988938048145
2013-05-09,4,77.8663096780925
2013-05-10,4,98.4384651820492
2013-05-11,4,139.301414144681
2013-05-12,4,94.7282786111718
2013-05-13,4,104.829952606506
2013-05-14,4,63.4284003369707
2013-05-15,4,77.563419114279
2013-05-16,4,92.3186360695922
2013-05-17,4,81.4840955898197
2013-05-18,4,162.930615198532
2013-05-19,4,113.782768400106
2013-05-20,4,100.539772665356
2013-05-21,4,49.4959431380717
2013-05-22,4,86.0239268217516
2013-05-23,4,74.7430336952844
2013-05-24,4,72.4219930817336
2013-05-25,4,103.537976039846
2013-05-26,4,104.372214366871
2013-05-27,4,97.2041042256699
2013-05-29,4,170.699409671685
2013-05-30,4,92.4330042243824
2013-05-31,4,52.9740001127778
2013-06-01,4,137.388975227147
2013-06-02,4,82.423125910495
2013-06-03,4,90.0432130017993
2013-06-04,4,51.6288844724857
2013-06-05,4,80.8945191142844
2013-06-07,4,83.2032210283202
2013-06-08,4,131.039686504821
2013-06-09,4,169.883557211474
2013-06-10,4,63.3311253923039
2013-06-11,4,86.7333121521118
2013-06-12,4,72.1023649975368
2013-06-13,4,72.9730954727101
2013-06-14,4,74.2950083013613
2013-06-15,4,117.733549050468
2013-06-16,4,98.3094669029607
2013-06-17,4,72.0819837191466
2013-06-18,4,67.8142097237992
2013-06-19,4,90.0672587663252
2013-06-20,4,63.7399496176947
2013-06-21,4,87.1580526452541
2013-06-22,4,132.762231420303
2013-06-23,4,101.546015600423
2013-06-24,4,77.5570456958235
2013-06-25,4,88.5543534644443
2013-06-26,4,82.2181156176409
2013-06-27,4,75.2574424399499
2013-06-28,4,100.953444427144
2013-06-29,4,153.084560216964
2013-06-30,4,101.022372123483
2013-07-01,4,76.1536378725142
2013-07-02,4,99.0692070324754
2013-07-03,4,57.1606992205898
2013-07-04,4,62.0369529563376
2013-07-05,4,68.3465790040495
2013-07-06,4,102.609744278709
2013-07-07,4,104.685413824322
2013-07-08,4,102.432597018274
2013-07-09,4,85.3482613085282
2013-07-10,4,86.8289170844585
2013-07-11,4,103.545404014564
2013-07-12,4,73.1949287320222
2013-07-13,4,173.21537082436
2013-07-14,4,58.4829782781647
2013-07-15,4,89.4272065597309
2013-07-16,4,89.5959388447082
2013-07-17,4,56.1260110197865
2013-07-18,4,74.9778118929634
2013-07-19,4,61.8915557514699
2013-07-20,4,113.353442304892
2013-07-21,4,81.0639551381601
2013-07-22,4,65.969794411319
2013-07-23,4,52.2068511375669
2013-07-24,4,69.7144536487925
2013-07-25,4,97.4077752468378
2013-07-26,4,77.5946216102062
2013-07-27,4,137.19381386441
2013-07-28,4,54.1563356607357
2013-07-29,4,80.2176000420048
2013-08-01,4,58.2840601788696
2013-08-02,4,109.04429050252
2013-08-03,4,139.160964209002
2013-08-04,4,83.3129956648437
2013-08-06,4,91.724832273464
2013-08-07,4,73.3781202075865
2013-08-10,4,173.64014462372
2013-08-11,4,97.1822245764288
2013-08-12,4,67.71361569762
2013-08-13,4,70.4653735899817
2013-08-14,4,64.3893634620158
2013-08-15,4,107.727315776684
2013-08-16,4,107.085184571212
2013-08-18,4,153.304026938627
2013-08-19,4,65.0142466291721
2013-08-20,4,49.7118645705625
2013-08-21,4,127.67485492431
2013-08-22,4,157.388344627111
2013-08-23,4,68.5125759111519
2013-08-24,4,132.426839961949
2013-08-25,4,94.0728526578518
2013-08-26,4,62.9886846441328
2013-08-27,4,106.855808502857
2013-08-28,4,74.3893280014395
2013-08-29,4,101.971185553083
2013-08-30,4,78.0888274795366
2013-08-31,4,162.995868418506
2013-09-02,4,42.1055808199504
2013-09-03,4,92.0964770064534
2013-09-04,4,84.2303406829766
2013-09-05,4,90.7011133707488
2013-09-06,4,117.236798904019
2013-09-07,4,143.566979284932
2013-09-08,4,79.1215846598292
2013-09-09,4,58.9843982760704
2013-09-11,4,77.4660852361949
2013-09-12,4,96.5787370635277
2013-09-13,4,94.5309836527336
2013-09-14,4,70.7410961459586
